data,medicamento_id,consumo_unidades,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps,temperatura_media,chuva_mm,casos_dengue_regiao,feriado
2022-09-22,paracetamol,181.0,2327.0,0.0,36.0,63,25.4,1.5,20.571428571428573,False
2022-09-23,paracetamol,211.0,2116.0,0.0,38.5,82,25.8,0.8,20.571428571428573,False
2022-09-24,paracetamol,213.0,1903.0,0.0,49.6,109,26.3,0.0,20.571428571428573,False
2022-09-25,paracetamol,238.0,1665.0,0.0,47.8,97,25.4,1.8,19.428571428571427,False
2022-09-26,paracetamol,159.0,1506.0,0.0,37.8,69,25.4,1.4,19.428571428571427,False
2022-09-27,paracetamol,174.0,1332.0,0.0,38.0,71,25.6,0.0,19.428571428571427,False
2022-09-28,paracetamol,156.0,1176.0,0.0,33.4,57,25.5,0.1,19.428571428571427,False
2022-09-29,paracetamol,187.0,989.0,0.0,35.8,66,25.5,1.4,19.428571428571427,False
2022-09-30,paracetamol,176.0,813.0,0.0,33.3,73,25.9,0.2,19.428571428571427,False
2022-10-01,paracetamol,291.0,3417.0,2895.0,51.4,114,25.5,0.4,19.428571428571427,False
2022-10-02,paracetamol,241.0,3176.0,0.0,52.9,102,24.6,1.8,15.571428571428571,False
2022-10-03,paracetamol,210.0,2966.0,0.0,35.7,79,25.8,0.4,15.571428571428571,False
2022-10-04,paracetamol,162.0,2804.0,0.0,31.7,54,26.2,0.1,15.571428571428571,False
2022-10-05,paracetamol,170.0,2634.0,0.0,34.4,69,25.8,1.2,15.571428571428571,False
2022-10-06,paracetamol,234.0,2400.0,0.0,44.8,88,25.5,1.6,15.571428571428571,False
2022-10-07,paracetamol,164.0,2236.0,0.0,42.4,87,25.9,1.6,15.571428571428571,False
2022-10-08,paracetamol,224.0,2012.0,0.0,49.5,86,26.0,0.9,15.571428571428571,False
2022-10-09,paracetamol,180.0,1832.0,0.0,44.3,82,25.9,3.3,18.571428571428573,False
2022-10-10,paracetamol,206.0,1626.0,0.0,39.1,88,25.8,3.6,18.571428571428573,False
2022-10-11,paracetamol,159.0,1467.0,0.0,45.6,84,25.7,2.0,18.571428571428573,False
2022-10-12,paracetamol,175.0,1292.0,0.0,45.8,101,25.8,1.5,18.571428571428573,True
2022-10-13,paracetamol,171.0,1121.0,0.0,34.7,67,25.5,2.0,18.571428571428573,False
2022-10-14,paracetamol,180.0,941.0,0.0,40.3,73,25.5,2.6,18.571428571428573,False
2022-10-15,paracetamol,200.0,741.0,0.0,44.5,94,25.3,2.7,18.571428571428573,False
2022-10-16,paracetamol,186.0,555.0,0.0,46.8,85,25.0,1.9,11.0,False
2022-10-17,paracetamol,171.0,384.0,0.0,33.5,66,25.5,1.9,11.0,False
2022-10-18,paracetamol,154.0,3187.142857142857,2957.142857142857,26.5,44,26.2,0.7,11.0,False
2022-10-19,paracetamol,181.0,3006.142857142857,0.0,34.0,66,25.9,2.3,11.0,False
2022-10-20,paracetamol,224.0,2782.142857142857,0.0,44.2,94,26.0,0.1,11.0,False
2022-10-21,paracetamol,115.0,2667.142857142857,0.0,28.8,31,26.6,0.1,11.0,False
2022-10-22,paracetamol,172.0,2495.142857142857,0.0,39.8,68,26.5,1.1,11.0,False
2022-10-23,paracetamol,202.0,2293.142857142857,0.0,51.9,90,26.8,0.1,12.571428571428571,False
2022-10-24,paracetamol,218.0,2075.142857142857,0.0,51.6,83,26.3,1.5,12.571428571428571,False
2022-10-25,paracetamol,171.0,1904.1428571428569,0.0,32.5,66,26.7,0.6,12.571428571428571,False
2022-10-26,paracetamol,119.0,1785.1428571428569,0.0,32.4,53,26.6,0.1,12.571428571428571,False
2022-10-27,paracetamol,198.0,1587.1428571428569,0.0,28.1,55,26.9,0.1,12.571428571428571,False
2022-10-28,paracetamol,218.0,1369.1428571428569,0.0,36.3,74,27.0,0.7,12.571428571428571,False
2022-10-29,paracetamol,168.0,1201.1428571428569,0.0,39.0,80,26.5,0.8,12.571428571428571,False
2022-10-30,paracetamol,245.0,956.1428571428568,0.0,39.0,85,26.2,1.0,12.857142857142858,False
2022-10-31,paracetamol,165.0,791.1428571428569,0.0,31.4,63,26.4,0.2,12.857142857142858,False
2022-11-01,paracetamol,179.0,612.1428571428569,0.0,37.4,70,26.9,0.2,12.857142857142858,False
2022-11-02,paracetamol,177.0,3144.7857142857138,2709.642857142857,38.1,84,27.1,0.2,12.857142857142858,True
2022-11-03,paracetamol,169.0,2975.7857142857138,0.0,37.2,58,27.3,0.5,12.857142857142858,False
2022-11-04,paracetamol,206.0,2769.7857142857138,0.0,37.5,79,26.8,1.7,12.857142857142858,False
2022-11-05,paracetamol,185.0,2584.7857142857138,0.0,53.5,82,26.5,1.9,12.857142857142858,False
2022-11-06,paracetamol,270.0,2314.7857142857138,0.0,50.6,111,26.2,2.0,13.857142857142858,False
2022-11-07,paracetamol,208.0,2106.7857142857138,0.0,38.7,71,26.9,1.2,13.857142857142858,False
2022-11-08,paracetamol,186.0,1920.7857142857135,0.0,34.6,75,26.4,1.8,13.857142857142858,False
2022-11-09,paracetamol,209.0,1711.7857142857138,0.0,53.6,95,26.7,1.0,13.857142857142858,False
2022-11-10,paracetamol,162.0,1549.7857142857138,0.0,37.3,55,27.0,0.1,13.857142857142858,False
2022-11-11,paracetamol,204.0,1345.7857142857138,0.0,38.9,69,26.6,2.0,13.857142857142858,False
2022-11-12,paracetamol,196.0,1149.7857142857138,0.0,40.0,91,26.2,4.4,13.857142857142858,False
2022-11-13,paracetamol,226.0,923.7857142857138,0.0,47.3,94,26.0,3.4,11.571428571428571,False
2022-11-14,paracetamol,187.0,736.7857142857138,0.0,28.6,56,26.7,2.7,11.571428571428571,False
2022-11-15,paracetamol,220.0,516.7857142857138,0.0,52.3,94,26.0,2.1,11.571428571428571,True
2022-11-16,paracetamol,154.0,3305.9999999999995,2943.214285714286,34.6,51,26.8,0.4,11.571428571428571,False
2022-11-17,paracetamol,165.0,3140.9999999999995,0.0,40.9,77,26.3,2.7,11.571428571428571,False
2022-11-18,paracetamol,162.0,2978.9999999999995,0.0,28.3,70,26.2,3.6,11.571428571428571,False
2022-11-19,paracetamol,208.0,2770.9999999999995,0.0,44.2,99,26.0,1.5,11.571428571428571,False
2022-11-20,paracetamol,209.0,2561.9999999999995,0.0,43.2,77,26.7,1.1,6.0,False
2022-11-21,paracetamol,215.0,2346.9999999999995,0.0,46.4,80,26.6,0.7,6.0,False
2022-11-22,paracetamol,196.0,2150.9999999999995,0.0,43.9,74,26.2,2.6,6.0,False
2022-11-23,paracetamol,143.0,2007.9999999999995,0.0,21.5,41,27.1,0.8,6.0,False
2022-11-24,paracetamol,169.0,1838.9999999999995,0.0,33.3,53,26.8,0.8,6.0,False
2022-11-25,paracetamol,159.0,1679.9999999999995,0.0,36.1,53,27.1,0.7,6.0,False
2022-11-26,paracetamol,172.0,1507.9999999999995,0.0,27.5,59,27.0,0.8,6.0,False
2022-11-27,paracetamol,198.0,1309.9999999999995,0.0,41.1,79,26.8,0.7,4.571428571428571,False
2022-11-28,paracetamol,172.0,1137.9999999999995,0.0,43.0,81,27.2,0.5,4.571428571428571,False
2022-11-29,paracetamol,155.0,982.9999999999995,0.0,29.5,49,27.2,0.7,4.571428571428571,False
2022-11-30,paracetamol,164.0,818.9999999999995,0.0,22.6,47,27.2,1.1,4.571428571428571,False
2022-12-01,paracetamol,173.0,645.9999999999995,0.0,35.7,67,27.4,0.6,4.571428571428571,False
2022-12-02,paracetamol,134.0,3251.6428571428564,2739.642857142857,30.8,53,26.7,2.2,4.571428571428571,False
2022-12-03,paracetamol,176.0,3075.6428571428564,0.0,34.3,61,27.0,0.8,4.571428571428571,False
2022-12-04,paracetamol,180.0,2895.6428571428564,0.0,45.6,98,26.3,3.0,6.0,False
2022-12-05,paracetamol,213.0,2682.6428571428564,0.0,42.6,88,25.9,10.0,6.0,False
2022-12-06,paracetamol,161.0,2521.6428571428564,0.0,34.0,59,26.7,0.8,6.0,False
2022-12-07,paracetamol,138.0,2383.6428571428564,0.0,31.0,45,26.6,1.2,6.0,False
2022-12-08,paracetamol,184.0,2199.6428571428564,0.0,35.8,67,26.7,0.8,6.0,False
2022-12-09,paracetamol,163.0,2036.6428571428564,0.0,33.6,62,27.1,0.5,6.0,False
2022-12-10,paracetamol,162.0,1874.6428571428564,0.0,42.2,81,27.1,1.4,6.0,False
2022-12-11,paracetamol,231.0,1643.6428571428564,0.0,45.4,113,26.8,1.8,1.7142857142857142,False
2022-12-12,paracetamol,134.0,1509.6428571428564,0.0,28.7,38,26.8,1.5,1.7142857142857142,False
2022-12-13,paracetamol,147.0,1362.6428571428564,0.0,27.9,41,27.1,0.5,1.7142857142857142,False
2022-12-14,paracetamol,174.0,1188.6428571428564,0.0,34.7,60,27.3,0.1,1.7142857142857142,False
2022-12-15,paracetamol,116.0,1072.6428571428564,0.0,27.9,30,27.3,0.2,1.7142857142857142,False
2022-12-16,paracetamol,182.0,890.6428571428564,0.0,26.0,58,27.3,0.1,1.7142857142857142,False
2022-12-17,paracetamol,180.0,710.6428571428564,0.0,32.2,76,27.0,0.3,1.7142857142857142,False
2022-12-18,paracetamol,210.0,500.6428571428564,0.0,34.9,58,27.4,0.3,0.5714285714285714,False
2022-12-19,paracetamol,182.0,318.6428571428564,0.0,35.5,63,26.9,1.2,0.5714285714285714,False
2022-12-20,paracetamol,154.0,2703.92857142857,2539.285714285714,27.9,39,27.2,1.0,0.5714285714285714,False
2022-12-21,paracetamol,162.0,2541.92857142857,0.0,29.2,50,27.6,0.2,0.5714285714285714,False
2022-12-22,paracetamol,155.0,2386.92857142857,0.0,35.1,54,27.5,1.6,0.5714285714285714,False
2022-12-23,paracetamol,168.0,2218.92857142857,0.0,40.7,67,27.1,0.8,0.5714285714285714,False
2022-12-24,paracetamol,181.0,2037.9285714285704,0.0,44.2,82,26.4,2.8,0.5714285714285714,False
2022-12-25,paracetamol,172.0,1865.9285714285704,0.0,45.7,95,26.7,2.8,2.7142857142857144,True
2022-12-26,paracetamol,178.0,1687.9285714285706,0.0,24.3,55,27.4,1.0,2.7142857142857144,False
2022-12-27,paracetamol,158.0,1529.9285714285706,0.0,31.7,43,27.2,1.4,2.7142857142857144,False
2022-12-28,paracetamol,149.0,1380.9285714285706,0.0,42.2,68,27.0,2.4,2.7142857142857144,False
2022-12-29,paracetamol,161.0,1219.9285714285706,0.0,44.1,80,26.8,6.8,2.7142857142857144,False
2022-12-30,paracetamol,138.0,1081.9285714285706,0.0,24.0,40,27.3,2.8,2.7142857142857144,False
2022-12-31,paracetamol,195.0,886.9285714285706,0.0,47.7,90,26.4,6.2,2.7142857142857144,False
2023-01-01,paracetamol,284.0,602.9285714285706,0.0,62.5,130,25.2,3.6,10.142857142857142,True
2023-01-02,paracetamol,169.0,433.92857142857065,0.0,40.8,60,25.9,4.8,10.142857142857142,False
2023-01-03,paracetamol,170.0,263.92857142857065,0.0,33.8,68,26.4,4.6,10.142857142857142,False
2023-01-04,paracetamol,163.0,100.92857142857063,0.0,34.3,62,27.2,0.2,10.142857142857142,False
2023-01-05,paracetamol,163.0,2500.7857142857138,2562.857142857143,34.4,51,27.0,0.9,10.142857142857142,False
2023-01-06,paracetamol,194.0,2306.7857142857138,0.0,37.6,68,26.7,0.9,10.142857142857142,False
2023-01-07,paracetamol,234.0,2072.7857142857138,0.0,39.9,88,27.1,0.3,10.142857142857142,False
2023-01-08,paracetamol,207.0,1865.7857142857135,0.0,51.2,103,26.8,2.6,8.428571428571429,False
2023-01-09,paracetamol,201.0,1664.7857142857138,0.0,47.0,89,27.1,0.8,8.428571428571429,False
2023-01-10,paracetamol,178.0,1486.7857142857138,0.0,36.6,65,27.4,1.1,8.428571428571429,False
2023-01-11,paracetamol,217.0,1269.7857142857138,0.0,44.5,86,26.9,6.3,8.428571428571429,False
2023-01-12,paracetamol,153.0,1116.7857142857138,0.0,25.8,38,27.2,1.3,8.428571428571429,False
2023-01-13,paracetamol,139.0,977.7857142857138,0.0,32.0,36,27.2,0.9,8.428571428571429,False
2023-01-14,paracetamol,239.0,738.7857142857138,0.0,49.8,114,27.6,0.3,8.428571428571429,False
2023-01-15,paracetamol,171.0,3359.92857142857,2792.142857142857,35.0,68,25.5,7.5,10.285714285714286,False
2023-01-16,paracetamol,161.0,3198.92857142857,0.0,39.1,73,26.4,0.1,10.285714285714286,False
2023-01-17,paracetamol,216.0,2982.92857142857,0.0,45.7,82,25.5,5.3,10.285714285714286,False
2023-01-18,paracetamol,132.0,2850.92857142857,0.0,28.2,59,25.1,16.3,10.285714285714286,False
2023-01-19,paracetamol,152.0,2698.92857142857,0.0,28.6,58,25.2,5.4,10.285714285714286,False
2023-01-20,paracetamol,156.0,2542.92857142857,0.0,20.0,35,26.4,0.6,10.285714285714286,False
2023-01-21,paracetamol,194.0,2348.92857142857,0.0,41.7,80,27.4,0.0,10.285714285714286,False
2023-01-22,paracetamol,195.0,2153.92857142857,0.0,40.9,91,27.0,2.0,12.571428571428571,False
2023-01-23,paracetamol,190.0,1963.9285714285704,0.0,40.0,80,26.9,2.3,12.571428571428571,False
2023-01-24,paracetamol,209.0,1754.9285714285706,0.0,40.7,70,26.5,1.1,12.571428571428571,False
2023-01-25,paracetamol,151.0,1603.9285714285706,0.0,28.8,51,26.8,1.4,12.571428571428571,False
2023-01-26,paracetamol,118.0,1485.9285714285706,0.0,30.6,46,27.2,2.6,12.571428571428571,False
2023-01-27,paracetamol,180.0,1305.9285714285706,0.0,31.6,55,27.2,1.0,12.571428571428571,False
2023-01-28,paracetamol,210.0,1095.9285714285706,0.0,46.3,86,27.6,0.6,12.571428571428571,False
2023-01-29,paracetamol,190.0,905.9285714285706,0.0,42.0,76,27.6,0.2,10.857142857142858,False
2023-01-30,paracetamol,179.0,726.9285714285706,0.0,37.0,75,27.5,1.5,10.857142857142858,False
2023-01-31,paracetamol,188.0,538.9285714285706,0.0,28.3,44,28.0,0.5,10.857142857142858,False
2023-02-01,paracetamol,200.0,338.92857142857065,0.0,40.8,66,28.0,0.6,10.857142857142858,False
2023-02-02,paracetamol,191.0,147.92857142857065,0.0,39.6,70,28.0,0.3,10.857142857142858,False
2023-02-03,paracetamol,196.0,2591.92857142857,2640.0,31.4,67,28.3,0.3,10.857142857142858,False
2023-02-04,paracetamol,171.0,2420.92857142857,0.0,38.5,64,27.6,2.2,10.857142857142858,False
2023-02-05,paracetamol,226.0,2194.92857142857,0.0,38.9,85,27.2,1.0,12.571428571428571,False
2023-02-06,paracetamol,198.0,1996.9285714285704,0.0,47.5,81,25.7,10.4,12.571428571428571,False
2023-02-07,paracetamol,180.0,1816.9285714285704,0.0,45.3,79,27.2,0.9,12.571428571428571,False
2023-02-08,paracetamol,171.0,1645.9285714285706,0.0,31.8,49,27.1,0.2,12.571428571428571,False
2023-02-09,paracetamol,192.0,1453.9285714285706,0.0,42.2,80,26.8,2.8,12.571428571428571,False
2023-02-10,paracetamol,169.0,1284.9285714285706,0.0,36.5,68,27.1,2.3,12.571428571428571,False
2023-02-11,paracetamol,196.0,1088.9285714285706,0.0,47.0,88,27.0,0.8,12.571428571428571,False
2023-02-12,paracetamol,222.0,866.9285714285706,0.0,42.8,88,27.3,0.6,9.714285714285714,False
2023-02-13,paracetamol,155.0,711.9285714285706,0.0,34.8,58,27.8,1.3,9.714285714285714,False
2023-02-14,paracetamol,151.0,560.9285714285706,0.0,32.4,44,27.4,0.8,9.714285714285714,False
2023-02-15,paracetamol,128.0,3295.7857142857138,2862.857142857143,31.2,57,27.1,3.3,9.714285714285714,False
2023-02-16,paracetamol,133.0,3162.7857142857138,0.0,28.6,50,27.5,2.0,9.714285714285714,False
2023-02-17,paracetamol,168.0,2994.7857142857138,0.0,26.2,50,27.8,0.6,9.714285714285714,False
2023-02-18,paracetamol,214.0,2780.7857142857138,0.0,42.2,94,28.2,0.3,9.714285714285714,False
2023-02-19,paracetamol,198.0,2582.7857142857138,0.0,32.1,74,27.3,6.7,11.714285714285714,False
2023-02-20,paracetamol,194.0,2388.7857142857138,0.0,42.7,75,27.2,2.5,11.714285714285714,False
2023-02-21,paracetamol,195.0,2193.7857142857138,0.0,44.6,68,28.0,0.1,11.714285714285714,False
2023-02-22,paracetamol,226.0,1967.7857142857135,0.0,50.0,88,25.9,13.4,11.714285714285714,False
2023-02-23,paracetamol,176.0,1791.7857142857138,0.0,28.0,60,25.6,4.3,11.714285714285714,False
2023-02-24,paracetamol,176.0,1615.7857142857138,0.0,45.8,84,25.9,3.2,11.714285714285714,False
2023-02-25,paracetamol,183.0,1432.7857142857138,0.0,51.1,91,26.5,1.7,11.714285714285714,False
2023-02-26,paracetamol,205.0,1227.7857142857138,0.0,30.2,53,27.6,2.4,12.714285714285714,False
2023-02-27,paracetamol,163.0,1064.7857142857138,0.0,38.1,69,27.6,2.9,12.714285714285714,False
2023-02-28,paracetamol,143.0,921.7857142857138,0.0,21.6,46,28.1,0.1,12.714285714285714,False
2023-03-01,paracetamol,156.0,765.7857142857138,0.0,29.6,43,27.5,2.6,12.714285714285714,False
2023-03-02,paracetamol,183.0,3281.714285714285,2698.928571428571,31.3,63,26.7,5.8,12.714285714285714,False
2023-03-03,paracetamol,201.0,3080.714285714285,0.0,37.1,65,27.8,0.3,12.714285714285714,False
2023-03-04,paracetamol,237.0,2843.714285714285,0.0,43.0,102,27.8,0.7,12.714285714285714,False
2023-03-05,paracetamol,191.0,2652.714285714285,0.0,39.5,68,27.8,0.3,14.571428571428571,False
2023-03-06,paracetamol,200.0,2452.714285714285,0.0,37.9,58,28.2,0.5,14.571428571428571,False
2023-03-07,paracetamol,148.0,2304.714285714285,0.0,21.2,31,27.9,0.7,14.571428571428571,False
2023-03-08,paracetamol,191.0,2113.714285714285,0.0,28.6,56,26.7,4.0,14.571428571428571,False
2023-03-09,paracetamol,192.0,1921.7142857142849,0.0,28.0,66,27.8,0.9,14.571428571428571,False
2023-03-10,paracetamol,169.0,1752.7142857142849,0.0,32.1,56,28.0,0.2,14.571428571428571,False
2023-03-11,paracetamol,228.0,1524.7142857142849,0.0,49.7,110,28.1,0.8,14.571428571428571,False
2023-03-12,paracetamol,184.0,1340.7142857142849,0.0,34.6,78,28.1,0.0,16.714285714285715,False
2023-03-13,paracetamol,159.0,1181.7142857142849,0.0,32.8,50,27.9,1.5,16.714285714285715,False
2023-03-14,paracetamol,175.0,1006.7142857142848,0.0,39.0,78,27.1,2.0,16.714285714285715,False
2023-03-15,paracetamol,158.0,848.7142857142849,0.0,32.3,66,25.9,5.7,16.714285714285715,False
2023-03-16,paracetamol,180.0,668.7142857142849,0.0,36.5,72,24.9,20.0,16.714285714285715,False
2023-03-17,paracetamol,181.0,487.71428571428487,0.0,40.6,65,25.7,3.3,16.714285714285715,False
2023-03-18,paracetamol,215.0,272.71428571428487,0.0,50.6,99,25.0,27.9,16.714285714285715,False
2023-03-19,paracetamol,246.0,2797.42857142857,2770.714285714286,58.2,129,24.4,7.5,25.857142857142858,False
2023-03-20,paracetamol,245.0,2552.42857142857,0.0,52.4,104,26.5,0.8,25.857142857142858,False
2023-03-21,paracetamol,192.0,2360.42857142857,0.0,34.8,74,25.3,7.9,25.857142857142858,False
2023-03-22,paracetamol,166.0,2194.42857142857,0.0,36.4,65,25.4,11.3,25.857142857142858,False
2023-03-23,paracetamol,215.0,1979.4285714285704,0.0,46.3,92,26.6,0.9,25.857142857142858,False
2023-03-24,paracetamol,187.0,1792.4285714285706,0.0,31.2,56,26.5,1.1,25.857142857142858,False
2023-03-25,paracetamol,241.0,1551.4285714285706,0.0,52.4,106,26.0,4.4,25.857142857142858,False
2023-03-26,paracetamol,212.0,1339.4285714285706,0.0,42.3,91,26.2,17.1,25.857142857142858,False
2023-03-27,paracetamol,195.0,1144.4285714285706,0.0,45.7,86,26.7,1.2,25.857142857142858,False
2023-03-28,paracetamol,187.0,957.4285714285706,0.0,46.9,89,26.8,5.0,25.857142857142858,False
2023-03-29,paracetamol,236.0,721.4285714285706,0.0,39.7,108,25.6,13.3,25.857142857142858,False
2023-03-30,paracetamol,249.0,472.42857142857065,0.0,53.3,100,25.8,11.2,25.857142857142858,False
2023-03-31,paracetamol,227.0,3185.42857142857,2940.0,31.8,87,26.3,0.5,25.857142857142858,False
2023-04-01,paracetamol,226.0,2959.42857142857,0.0,38.7,79,26.6,0.1,25.857142857142858,False
2023-04-02,paracetamol,229.0,2730.42857142857,0.0,55.1,107,26.8,0.0,24.285714285714285,False
2023-04-03,paracetamol,190.0,2540.42857142857,0.0,38.2,74,26.7,0.2,24.285714285714285,False
2023-04-04,paracetamol,201.0,2339.42857142857,0.0,38.8,89,25.8,15.0,24.285714285714285,False
2023-04-05,paracetamol,187.0,2152.42857142857,0.0,35.8,76,26.5,2.4,24.285714285714285,False
2023-04-06,paracetamol,178.0,1974.4285714285704,0.0,41.1,67,27.2,5.2,24.285714285714285,False
2023-04-07,paracetamol,202.0,1772.4285714285706,0.0,38.0,92,26.8,1.4,24.285714285714285,True
2023-04-08,paracetamol,189.0,1583.4285714285706,0.0,56.9,111,26.1,7.8,24.285714285714285,False
2023-04-09,paracetamol,175.0,1408.4285714285706,0.0,46.2,94,26.0,2.1,30.142857142857142,False
2023-04-10,paracetamol,200.0,1208.4285714285706,0.0,37.1,81,26.6,2.1,30.142857142857142,False
2023-04-11,paracetamol,213.0,995.4285714285706,0.0,34.3,66,27.2,0.0,30.142857142857142,False
2023-04-12,paracetamol,208.0,787.4285714285706,0.0,41.3,91,27.0,0.5,30.142857142857142,False
2023-04-13,paracetamol,236.0,3667.142857142856,3115.714285714286,46.7,85,26.9,2.6,30.142857142857142,False
2023-04-14,paracetamol,225.0,3442.1428571428564,0.0,49.0,93,26.7,2.8,30.142857142857142,False
2023-04-15,paracetamol,180.0,3262.1428571428564,0.0,36.0,84,27.4,6.2,30.142857142857142,False
2023-04-16,paracetamol,218.0,3044.1428571428564,0.0,48.0,103,26.1,5.1,25.285714285714285,False
2023-04-17,paracetamol,214.0,2830.1428571428564,0.0,38.4,81,26.3,2.4,25.285714285714285,False
2023-04-18,paracetamol,169.0,2661.1428571428564,0.0,47.0,81,26.4,1.7,25.285714285714285,False
2023-04-19,paracetamol,221.0,2440.1428571428564,0.0,30.9,65,26.8,0.0,25.285714285714285,False
2023-04-20,paracetamol,205.0,2235.1428571428564,0.0,45.8,74,27.2,1.2,25.285714285714285,False
2023-04-21,paracetamol,247.0,1988.1428571428564,0.0,56.4,123,27.1,1.4,25.285714285714285,True
2023-04-22,paracetamol,250.0,1738.1428571428564,0.0,52.3,124,27.5,0.5,25.285714285714285,False
2023-04-23,paracetamol,192.0,1546.1428571428564,0.0,37.4,76,27.2,0.8,21.571428571428573,False
2023-04-24,paracetamol,182.0,1364.1428571428564,0.0,37.3,77,26.2,1.3,21.571428571428573,False
2023-04-25,paracetamol,245.0,1119.1428571428564,0.0,45.2,105,25.7,11.1,21.571428571428573,False
2023-04-26,paracetamol,188.0,931.1428571428564,0.0,42.3,81,26.6,1.9,21.571428571428573,False
2023-04-27,paracetamol,240.0,691.1428571428564,0.0,44.3,102,26.8,0.1,21.571428571428573,False
2023-04-28,paracetamol,203.0,488.1428571428564,0.0,33.2,81,27.0,2.0,21.571428571428573,False
2023-04-29,paracetamol,223.0,265.1428571428564,0.0,44.6,93,26.8,0.7,21.571428571428573,False
2023-04-30,paracetamol,222.0,3233.857142857142,3190.714285714286,35.7,84,25.9,6.7,19.285714285714285,False
2023-05-01,paracetamol,244.0,2989.857142857142,0.0,48.7,109,26.6,0.8,19.285714285714285,True
2023-05-02,paracetamol,203.0,2786.857142857142,0.0,30.5,59,26.5,0.1,19.285714285714285,False
2023-05-03,paracetamol,223.0,2563.857142857142,0.0,35.9,74,26.7,1.3,19.285714285714285,False
2023-05-04,paracetamol,166.0,2397.857142857142,0.0,43.2,62,26.0,8.8,19.285714285714285,False
2023-05-05,paracetamol,196.0,2201.857142857142,0.0,38.3,70,27.1,1.9,19.285714285714285,False
2023-05-06,paracetamol,222.0,1979.8571428571424,0.0,47.8,95,27.0,2.3,19.285714285714285,False
2023-05-07,paracetamol,212.0,1767.8571428571422,0.0,42.8,104,26.4,2.2,17.857142857142858,False
2023-05-08,paracetamol,193.0,1574.8571428571422,0.0,39.6,82,26.6,2.3,17.857142857142858,False
2023-05-09,paracetamol,192.0,1382.8571428571422,0.0,41.7,78,26.3,1.3,17.857142857142858,False
2023-05-10,paracetamol,166.0,1216.8571428571422,0.0,29.7,58,26.4,0.5,17.857142857142858,False
2023-05-11,paracetamol,193.0,1023.8571428571422,0.0,38.5,61,26.7,0.9,17.857142857142858,False
