data,medicamento_id,consumo_unidades,dispensacao_unidades,demanda_nao_atendida,estoque_disponivel,entradas_unidades,ocupacao_leitos_pct,atendimentos_ps
2022-11-19,paracetamol,315.0,315.0,0.0,2244.142857142858,0.0,49.5,114
2022-11-20,paracetamol,207.0,207.0,0.0,2037.1428571428578,0.0,40.8,70
2022-11-21,paracetamol,222.0,222.0,0.0,1815.1428571428578,0.0,45.3,77
2022-11-22,paracetamol,198.0,198.0,0.0,1617.1428571428578,0.0,42.1,69
2022-11-23,paracetamol,138.0,138.0,0.0,1479.1428571428578,0.0,22.2,43
2022-11-24,paracetamol,147.0,147.0,0.0,1332.1428571428578,0.0,32.9,52
2022-11-25,paracetamol,131.0,131.0,0.0,1201.1428571428578,0.0,34.0,47
2022-11-26,paracetamol,175.0,175.0,0.0,1026.1428571428578,0.0,26.5,56
2022-11-27,paracetamol,241.0,241.0,0.0,4084.0714285714294,3298.928571428571,41.5,80
2022-11-28,paracetamol,195.0,195.0,0.0,3889.0714285714294,0.0,40.9,75
2022-11-29,paracetamol,143.0,143.0,0.0,3746.0714285714294,0.0,30.5,52
2022-11-30,paracetamol,154.0,154.0,0.0,3592.0714285714294,0.0,21.5,44
2022-12-01,paracetamol,155.0,155.0,0.0,3437.0714285714294,0.0,32.9,59
2022-12-02,paracetamol,152.0,152.0,0.0,3285.0714285714294,0.0,30.4,52
2022-12-03,paracetamol,150.0,150.0,0.0,3135.0714285714294,0.0,30.8,51
2022-12-04,paracetamol,205.0,205.0,0.0,2930.0714285714294,0.0,40.3,83
2022-12-05,paracetamol,213.0,213.0,0.0,2717.0714285714294,0.0,38.7,77
2022-12-06,paracetamol,237.0,237.0,0.0,2480.0714285714294,0.0,43.8,87
2022-12-07,paracetamol,141.0,141.0,0.0,2339.0714285714294,0.0,37.7,64
2022-12-08,paracetamol,250.0,250.0,0.0,2089.0714285714294,0.0,42.8,87
2022-12-09,paracetamol,170.0,170.0,0.0,1919.0714285714294,0.0,33.2,61
2022-12-10,paracetamol,189.0,189.0,0.0,1730.0714285714294,0.0,39.1,72
2022-12-11,paracetamol,217.0,217.0,0.0,1513.0714285714294,0.0,38.0,92
2022-12-12,paracetamol,115.0,115.0,0.0,1398.0714285714294,0.0,29.4,40
2022-12-13,paracetamol,192.0,192.0,0.0,1206.0714285714294,0.0,36.6,66
2022-12-14,paracetamol,229.0,229.0,0.0,977.0714285714294,0.0,42.4,82
2022-12-15,paracetamol,195.0,195.0,0.0,782.0714285714294,0.0,38.4,60
2022-12-16,paracetamol,293.0,293.0,0.0,489.07142857142935,0.0,37.6,91
2022-12-17,paracetamol,225.0,225.0,0.0,264.07142857142935,0.0,37.5,91
2022-12-18,paracetamol,240.0,240.0,0.0,2693.0000000000005,2668.928571428571,44.4,85
2022-12-19,paracetamol,202.0,202.0,0.0,2491.0000000000005,0.0,42.9,84
2022-12-20,paracetamol,243.0,243.0,0.0,2248.0000000000005,0.0,40.1,74
2022-12-21,paracetamol,181.0,181.0,0.0,2067.0000000000005,0.0,31.6,57
2022-12-22,paracetamol,152.0,152.0,0.0,1915.0000000000005,0.0,36.5,58
2022-12-23,paracetamol,175.0,175.0,0.0,1740.0000000000005,0.0,40.4,66
2022-12-24,paracetamol,180.0,180.0,0.0,1560.0000000000005,0.0,39.6,69
2022-12-25,paracetamol,163.0,163.0,0.0,1397.0000000000005,0.0,39.1,76
2022-12-26,paracetamol,147.0,147.0,0.0,1250.0000000000005,0.0,21.9,48
2022-12-27,paracetamol,155.0,155.0,0.0,1095.0000000000005,0.0,32.4,45
2022-12-28,paracetamol,188.0,188.0,0.0,907.0000000000005,0.0,42.2,68
2022-12-29,paracetamol,204.0,204.0,0.0,703.0000000000005,0.0,42.7,76
2022-12-30,paracetamol,148.0,148.0,0.0,555.0000000000005,0.0,25.1,43
2022-12-31,paracetamol,192.0,192.0,0.0,3404.7857142857147,3041.785714285714,42.1,74
2023-01-01,paracetamol,334.0,334.0,0.0,3070.7857142857147,0.0,65.3,138
2023-01-02,paracetamol,193.0,193.0,0.0,2877.7857142857147,0.0,48.1,81
2023-01-03,paracetamol,234.0,234.0,0.0,2643.7857142857147,0.0,40.5,87
2023-01-04,paracetamol,250.0,250.0,0.0,2393.7857142857147,0.0,42.0,84
2023-01-05,paracetamol,257.0,257.0,0.0,2136.7857142857147,0.0,46.6,86
2023-01-06,paracetamol,237.0,237.0,0.0,1899.7857142857147,0.0,44.2,87
2023-01-07,paracetamol,295.0,295.0,0.0,1604.7857142857147,0.0,44.8,102
2023-01-08,paracetamol,271.0,271.0,0.0,1333.7857142857147,0.0,55.4,115
2023-01-09,paracetamol,251.0,251.0,0.0,1082.7857142857147,0.0,49.4,96
2023-01-10,paracetamol,254.0,254.0,0.0,828.7857142857147,0.0,44.0,86
2023-01-11,paracetamol,318.0,318.0,0.0,510.7857142857147,0.0,52.2,108
2023-01-12,paracetamol,215.0,215.0,0.0,3506.8571428571436,3211.071428571429,37.3,71
2023-01-13,paracetamol,159.0,159.0,0.0,3347.8571428571436,0.0,42.2,65
2023-01-14,paracetamol,325.0,325.0,0.0,3022.8571428571436,0.0,56.5,133
2023-01-15,paracetamol,230.0,230.0,0.0,2792.8571428571436,0.0,47.9,105
2023-01-16,paracetamol,254.0,254.0,0.0,2538.8571428571436,0.0,48.6,100
2023-01-17,paracetamol,292.0,292.0,0.0,2246.8571428571436,0.0,56.6,113
2023-01-18,paracetamol,215.0,215.0,0.0,2031.8571428571436,0.0,39.4,91
2023-01-19,paracetamol,192.0,192.0,0.0,1839.8571428571436,0.0,36.6,81
2023-01-20,paracetamol,137.0,137.0,0.0,1702.8571428571436,0.0,22.2,48
2023-01-21,paracetamol,200.0,200.0,0.0,1502.8571428571436,0.0,41.3,79
2023-01-22,paracetamol,208.0,208.0,0.0,1294.8571428571436,0.0,40.6,90
2023-01-23,paracetamol,178.0,178.0,0.0,1116.8571428571436,0.0,38.9,77
2023-01-24,paracetamol,185.0,185.0,0.0,931.8571428571436,0.0,39.3,66
2023-01-25,paracetamol,173.0,173.0,0.0,4587.071428571429,3828.214285714286,30.9,57
2023-01-26,paracetamol,123.0,123.0,0.0,4464.071428571429,0.0,30.6,46
2023-01-27,paracetamol,158.0,158.0,0.0,4306.071428571429,0.0,35.4,66
2023-01-28,paracetamol,194.0,194.0,0.0,4112.071428571429,0.0,42.8,76
2023-01-29,paracetamol,212.0,212.0,0.0,3900.0714285714294,0.0,47.6,92
2023-01-30,paracetamol,212.0,212.0,0.0,3688.0714285714294,0.0,38.1,78
2023-01-31,paracetamol,188.0,188.0,0.0,3500.0714285714294,0.0,27.9,43
2023-02-01,paracetamol,185.0,185.0,0.0,3315.0714285714294,0.0,42.2,70
2023-02-02,paracetamol,214.0,214.0,0.0,3101.0714285714294,0.0,36.1,60
2023-02-03,paracetamol,194.0,194.0,0.0,2907.0714285714294,0.0,29.6,62
2023-02-04,paracetamol,163.0,163.0,0.0,2744.0714285714294,0.0,37.5,61
2023-02-05,paracetamol,193.0,193.0,0.0,2551.0714285714294,0.0,34.4,72
2023-02-06,paracetamol,194.0,194.0,0.0,2357.0714285714294,0.0,41.6,64
2023-02-07,paracetamol,192.0,192.0,0.0,2165.0714285714294,0.0,40.7,66
2023-02-08,paracetamol,173.0,173.0,0.0,1992.0714285714294,0.0,32.9,52
2023-02-09,paracetamol,199.0,199.0,0.0,1793.0714285714294,0.0,39.7,73
2023-02-10,paracetamol,184.0,184.0,0.0,1609.0714285714294,0.0,33.7,60
2023-02-11,paracetamol,194.0,194.0,0.0,1415.0714285714294,0.0,43.5,78
2023-02-12,paracetamol,190.0,190.0,0.0,1225.0714285714294,0.0,41.4,84
2023-02-13,paracetamol,145.0,145.0,0.0,1080.0714285714294,0.0,30.6,46
2023-02-14,paracetamol,156.0,156.0,0.0,924.0714285714294,0.0,33.8,48
2023-02-15,paracetamol,149.0,149.0,0.0,775.0714285714294,0.0,29.5,52
2023-02-16,paracetamol,140.0,140.0,0.0,635.0714285714294,0.0,24.0,37
2023-02-17,paracetamol,164.0,164.0,0.0,3360.7142857142862,2889.642857142857,28.4,56
2023-02-18,paracetamol,203.0,203.0,0.0,3157.7142857142862,0.0,39.4,86
2023-02-19,paracetamol,205.0,205.0,0.0,2952.7142857142862,0.0,29.3,66
2023-02-20,paracetamol,191.0,191.0,0.0,2761.7142857142862,0.0,38.8,64
2023-02-21,paracetamol,170.0,170.0,0.0,2591.7142857142862,0.0,42.1,61
2023-02-22,paracetamol,193.0,193.0,0.0,2398.7142857142862,0.0,45.5,75
2023-02-23,paracetamol,203.0,203.0,0.0,2195.7142857142862,0.0,27.7,59
2023-02-24,paracetamol,196.0,196.0,0.0,1999.7142857142862,0.0,46.2,85
2023-02-25,paracetamol,190.0,190.0,0.0,1809.7142857142862,0.0,48.6,84
2023-02-26,paracetamol,173.0,173.0,0.0,1636.7142857142862,0.0,32.4,59
2023-02-27,paracetamol,187.0,187.0,0.0,1449.7142857142862,0.0,36.3,64
2023-02-28,paracetamol,153.0,153.0,0.0,1296.7142857142862,0.0,23.3,51
2023-03-01,paracetamol,157.0,157.0,0.0,1139.7142857142862,0.0,34.9,58
2023-03-02,paracetamol,194.0,194.0,0.0,945.7142857142862,0.0,34.1,71
2023-03-03,paracetamol,197.0,197.0,0.0,748.7142857142862,0.0,38.1,68
2023-03-04,paracetamol,309.0,309.0,0.0,439.71428571428623,0.0,47.5,115
2023-03-05,paracetamol,319.0,319.0,0.0,2817.5000000000005,2696.785714285714,56.0,115
2023-03-06,paracetamol,398.0,398.0,0.0,2419.5000000000005,0.0,61.0,124
2023-03-07,paracetamol,337.0,337.0,0.0,2082.5000000000005,0.0,49.9,113
2023-03-08,paracetamol,371.0,371.0,0.0,1711.5000000000005,0.0,52.4,124
2023-03-09,paracetamol,175.0,175.0,0.0,1536.5000000000005,0.0,25.6,59
2023-03-10,paracetamol,126.0,126.0,0.0,1410.5000000000005,0.0,28.9,47
2023-03-11,paracetamol,239.0,239.0,0.0,1171.5000000000005,0.0,43.1,91
2023-03-12,paracetamol,176.0,176.0,0.0,995.5000000000005,0.0,30.8,67
2023-03-13,paracetamol,168.0,168.0,0.0,827.5000000000005,0.0,34.9,56
2023-03-14,paracetamol,163.0,163.0,0.0,664.5000000000005,0.0,32.7,60
2023-03-15,paracetamol,174.0,174.0,0.0,4116.214285714286,3625.714285714286,30.6,61
2023-03-16,paracetamol,214.0,214.0,0.0,3902.2142857142862,0.0,34.8,67
2023-03-17,paracetamol,184.0,184.0,0.0,3718.2142857142862,0.0,37.4,56
2023-03-18,paracetamol,215.0,215.0,0.0,3503.2142857142862,0.0,46.0,86
2023-03-19,paracetamol,226.0,226.0,0.0,3277.2142857142862,0.0,47.0,97
2023-03-20,paracetamol,233.0,233.0,0.0,3044.2142857142862,0.0,46.5,87
2023-03-21,paracetamol,186.0,186.0,0.0,2858.2142857142862,0.0,30.9,63
2023-03-22,paracetamol,160.0,160.0,0.0,2698.2142857142862,0.0,34.0,58
2023-03-23,paracetamol,209.0,209.0,0.0,2489.2142857142862,0.0,43.9,85
2023-03-24,paracetamol,181.0,181.0,0.0,2308.2142857142862,0.0,35.1,67
2023-03-25,paracetamol,227.0,227.0,0.0,2081.2142857142862,0.0,49.2,97
2023-03-26,paracetamol,214.0,214.0,0.0,1867.2142857142862,0.0,40.9,87
2023-03-27,paracetamol,200.0,200.0,0.0,1667.2142857142862,0.0,47.8,92
2023-03-28,paracetamol,234.0,234.0,0.0,1433.2142857142862,0.0,49.0,95
2023-03-29,paracetamol,254.0,254.0,0.0,1179.2142857142862,0.0,42.5,116
2023-03-30,paracetamol,238.0,238.0,0.0,941.2142857142862,0.0,50.1,91
2023-03-31,paracetamol,203.0,203.0,0.0,738.2142857142862,0.0,30.0,82
2023-04-01,paracetamol,218.0,218.0,0.0,520.2142857142862,0.0,38.7,79
2023-04-02,paracetamol,236.0,236.0,0.0,284.21428571428623,0.0,51.2,96
2023-04-03,paracetamol,162.0,162.0,0.0,3183.285714285715,3061.071428571429,35.0,65
2023-04-04,paracetamol,202.0,202.0,0.0,2981.285714285715,0.0,37.8,86
2023-04-05,paracetamol,207.0,207.0,0.0,2774.285714285715,0.0,36.1,77
2023-04-06,paracetamol,205.0,205.0,0.0,2569.285714285715,0.0,44.2,76
2023-04-07,paracetamol,218.0,218.0,0.0,2351.285714285715,0.0,37.0,89
2023-04-08,paracetamol,199.0,199.0,0.0,2152.285714285715,0.0,49.5,90
2023-04-09,paracetamol,186.0,186.0,0.0,1966.2857142857151,0.0,42.4,83
2023-04-10,paracetamol,170.0,170.0,0.0,1796.2857142857151,0.0,32.9,69
2023-04-11,paracetamol,186.0,186.0,0.0,1610.2857142857151,0.0,33.9,65
2023-04-12,paracetamol,242.0,242.0,0.0,1368.2857142857151,0.0,47.3,108
2023-04-13,paracetamol,334.0,334.0,0.0,1034.2857142857151,0.0,60.0,123
2023-04-14,paracetamol,333.0,333.0,0.0,701.2857142857151,0.0,57.8,118
2023-04-15,paracetamol,242.0,242.0,0.0,459.28571428571513,0.0,43.4,105
2023-04-16,paracetamol,328.0,328.0,0.0,3221.285714285715,3090.0,63.0,146
2023-04-17,paracetamol,190.0,190.0,0.0,3031.285714285715,0.0,41.6,90
2023-04-18,paracetamol,218.0,218.0,0.0,2813.285714285715,0.0,52.0,95
2023-04-19,paracetamol,205.0,205.0,0.0,2608.285714285715,0.0,37.9,85
2023-04-20,paracetamol,220.0,220.0,0.0,2388.285714285715,0.0,51.1,89
2023-04-21,paracetamol,196.0,196.0,0.0,2192.285714285715,0.0,49.8,104
2023-04-22,paracetamol,229.0,229.0,0.0,1963.2857142857151,0.0,47.7,111
2023-04-23,paracetamol,176.0,176.0,0.0,1787.2857142857151,0.0,42.3,90
2023-04-24,paracetamol,214.0,214.0,0.0,1573.2857142857151,0.0,43.9,96
2023-04-25,paracetamol,272.0,272.0,0.0,1301.2857142857151,0.0,49.7,118
2023-04-26,paracetamol,194.0,194.0,0.0,1107.2857142857151,0.0,44.0,86
2023-04-27,paracetamol,243.0,243.0,0.0,864.2857142857151,0.0,42.6,97
2023-04-28,paracetamol,213.0,213.0,0.0,651.2857142857151,0.0,29.7,71
2023-04-29,paracetamol,262.0,262.0,0.0,389.28571428571513,0.0,41.4,84
2023-04-30,paracetamol,231.0,231.0,0.0,3660.785714285715,3502.5,31.9,73
2023-05-01,paracetamol,217.0,217.0,0.0,3443.785714285715,0.0,43.1,93
2023-05-02,paracetamol,164.0,164.0,0.0,3279.785714285715,0.0,29.5,56
2023-05-03,paracetamol,185.0,185.0,0.0,3094.785714285715,0.0,30.0,57
2023-05-04,paracetamol,168.0,168.0,0.0,2926.785714285715,0.0,43.9,64
2023-05-05,paracetamol,208.0,208.0,0.0,2718.785714285715,0.0,37.6,68
2023-05-06,paracetamol,231.0,231.0,0.0,2487.785714285715,0.0,42.9,81
2023-05-07,paracetamol,199.0,199.0,0.0,2288.785714285715,0.0,34.4,80
2023-05-08,paracetamol,174.0,174.0,0.0,2114.785714285715,0.0,33.7,65
2023-05-09,paracetamol,207.0,207.0,0.0,1907.7857142857151,0.0,38.9,70
2023-05-10,paracetamol,195.0,195.0,0.0,1712.7857142857151,0.0,29.7,58
2023-05-11,paracetamol,227.0,227.0,0.0,1485.7857142857151,0.0,39.6,64
2023-05-12,paracetamol,160.0,160.0,0.0,1325.7857142857151,0.0,27.6,54
2023-05-13,paracetamol,192.0,192.0,0.0,1133.7857142857151,0.0,34.4,63
2023-05-14,paracetamol,169.0,169.0,0.0,964.7857142857151,0.0,33.6,64
2023-05-15,paracetamol,185.0,185.0,0.0,779.7857142857151,0.0,36.6,64
2023-05-16,paracetamol,220.0,220.0,0.0,559.7857142857151,0.0,39.0,80
2023-05-17,paracetamol,193.0,193.0,0.0,3453.5714285714294,3086.785714285714,40.1,79
2023-05-18,paracetamol,165.0,165.0,0.0,3288.5714285714294,0.0,35.0,64
2023-05-19,paracetamol,144.0,144.0,0.0,3144.5714285714294,0.0,28.4,51
2023-05-20,paracetamol,120.0,120.0,0.0,3024.5714285714294,0.0,34.0,53
2023-05-21,paracetamol,189.0,189.0,0.0,2835.5714285714294,0.0,40.7,75
2023-05-22,paracetamol,257.0,257.0,0.0,2578.5714285714294,0.0,40.8,79
2023-05-23,paracetamol,194.0,194.0,0.0,2384.5714285714294,0.0,32.8,60
2023-05-24,paracetamol,173.0,173.0,0.0,2211.5714285714294,0.0,42.3,73
2023-05-25,paracetamol,210.0,210.0,0.0,2001.5714285714294,0.0,39.5,77
2023-05-26,paracetamol,148.0,148.0,0.0,1853.5714285714294,0.0,30.2,51
2023-05-27,paracetamol,213.0,213.0,0.0,1640.5714285714294,0.0,37.7,68
2023-05-28,paracetamol,206.0,206.0,0.0,1434.5714285714294,0.0,48.7,81
2023-05-29,paracetamol,199.0,199.0,0.0,1235.5714285714294,0.0,31.3,66
2023-05-30,paracetamol,207.0,207.0,0.0,1028.5714285714294,0.0,42.2,73
2023-05-31,paracetamol,190.0,190.0,0.0,838.5714285714294,0.0,31.9,74
2023-06-01,paracetamol,192.0,192.0,0.0,646.5714285714294,0.0,35.0,59
2023-06-02,paracetamol,210.0,210.0,0.0,436.57142857142935,0.0,52.0,92
2023-06-03,paracetamol,324.0,324.0,0.0,112.57142857142935,0.0,55.0,113
2023-06-04,paracetamol,327.0,327.0,0.0,2589.5000000000005,2803.928571428571,55.5,118
2023-06-05,paracetamol,243.0,243.0,0.0,2346.5000000000005,0.0,42.8,90
2023-06-06,paracetamol,218.0,218.0,0.0,2128.5000000000005,0.0,45.5,91
2023-06-07,paracetamol,272.0,272.0,0.0,1856.5000000000005,0.0,50.7,109
2023-06-08,paracetamol,226.0,226.0,0.0,1630.5000000000005,0.0,41.9,90
2023-06-09,paracetamol,267.0,267.0,0.0,1363.5000000000005,0.0,51.6,112
2023-06-10,paracetamol,240.0,240.0,0.0,1123.5000000000005,0.0,47.6,95
2023-06-11,paracetamol,316.0,316.0,0.0,807.5000000000005,0.0,54.6,126
2023-06-12,paracetamol,271.0,271.0,0.0,536.5000000000005,0.0,43.6,95
2023-06-13,paracetamol,243.0,243.0,0.0,293.50000000000045,0.0,36.4,81
2023-06-14,paracetamol,301.0,301.0,0.0,3394.2857142857147,3401.785714285714,53.9,111
2023-06-15,paracetamol,210.0,210.0,0.0,3184.2857142857147,0.0,44.1,81
2023-06-16,paracetamol,235.0,235.0,0.0,2949.2857142857147,0.0,45.3,88
2023-06-17,paracetamol,240.0,240.0,0.0,2709.2857142857147,0.0,54.5,106
2023-06-18,paracetamol,276.0,276.0,0.0,2433.2857142857147,0.0,51.3,107
2023-06-19,paracetamol,211.0,211.0,0.0,2222.2857142857147,0.0,50.8,102
2023-06-20,paracetamol,266.0,266.0,0.0,1956.2857142857147,0.0,46.6,91
2023-06-21,paracetamol,233.0,233.0,0.0,1723.2857142857147,0.0,48.2,100
2023-06-22,paracetamol,300.0,300.0,0.0,1423.2857142857147,0.0,56.6,129
2023-06-23,paracetamol,195.0,195.0,0.0,1228.2857142857147,0.0,53.5,89
2023-06-24,paracetamol,259.0,259.0,0.0,969.2857142857147,0.0,52.7,117
2023-06-25,paracetamol,202.0,202.0,0.0,767.2857142857147,0.0,44.8,97
2023-06-26,paracetamol,240.0,240.0,0.0,4356.571428571429,3829.285714285714,56.6,118
2023-06-27,paracetamol,222.0,222.0,0.0,4134.571428571429,0.0,51.3,105
2023-06-28,paracetamol,350.0,350.0,0.0,3784.5714285714294,0.0,60.4,150
2023-06-29,paracetamol,341.0,341.0,0.0,3443.5714285714294,0.0,69.5,147
2023-06-30,paracetamol,335.0,335.0,0.0,3108.5714285714294,0.0,64.3,146
2023-07-01,paracetamol,417.0,417.0,0.0,2691.5714285714294,0.0,70.3,175
2023-07-02,paracetamol,229.0,229.0,0.0,2462.5714285714294,0.0,61.3,123
2023-07-03,paracetamol,435.0,435.0,0.0,2027.5714285714294,0.0,78.3,178
2023-07-04,paracetamol,203.0,203.0,0.0,1824.5714285714294,0.0,40.7,92
2023-07-05,paracetamol,183.0,183.0,0.0,1641.5714285714294,0.0,51.8,89
2023-07-06,paracetamol,194.0,194.0,0.0,1447.5714285714294,0.0,50.8,99
2023-07-07,paracetamol,170.0,170.0,0.0,1277.5714285714294,0.0,41.1,79
2023-07-08,paracetamol,230.0,230.0,0.0,1047.5714285714294,0.0,51.4,90
2023-07-09,paracetamol,191.0,191.0,0.0,5168.000000000001,4311.428571428572,40.4,75
2023-07-10,paracetamol,191.0,191.0,0.0,4977.000000000001,0.0,35.1,62
2023-07-11,paracetamol,167.0,167.0,0.0,4810.000000000001,0.0,30.1,55
2023-07-12,paracetamol,156.0,156.0,0.0,4654.000000000001,0.0,34.8,54
2023-07-13,paracetamol,134.0,134.0,0.0,4520.000000000001,0.0,31.5,46
2023-07-14,paracetamol,166.0,166.0,0.0,4354.000000000001,0.0,36.0,64
2023-07-15,paracetamol,192.0,192.0,0.0,4162.000000000001,0.0,37.0,76
2023-07-16,paracetamol,201.0,201.0,0.0,3961.000000000001,0.0,43.1,83
2023-07-17,paracetamol,190.0,190.0,0.0,3771.000000000001,0.0,39.5,75
2023-07-18,paracetamol,205.0,205.0,0.0,3566.000000000001,0.0,35.1,77
2023-07-19,paracetamol,276.0,276.0,0.0,3290.000000000001,0.0,39.5,91
2023-07-20,paracetamol,242.0,242.0,0.0,3048.000000000001,0.0,46.6,88
2023-07-21,paracetamol,254.0,254.0,0.0,2794.000000000001,0.0,31.5,81
2023-07-22,paracetamol,202.0,202.0,0.0,2592.000000000001,0.0,46.6,92
2023-07-23,paracetamol,283.0,283.0,0.0,2309.000000000001,0.0,49.4,108
2023-07-24,paracetamol,261.0,261.0,0.0,2048.000000000001,0.0,56.2,107
2023-07-25,paracetamol,226.0,226.0,0.0,1822.000000000001,0.0,37.1,73
2023-07-26,paracetamol,245.0,245.0,0.0,1577.000000000001,0.0,44.9,82
2023-07-27,paracetamol,258.0,258.0,0.0,1319.000000000001,0.0,45.5,96
2023-07-28,paracetamol,201.0,201.0,0.0,1118.000000000001,0.0,42.3,81
2023-07-29,paracetamol,280.0,280.0,0.0,838.0000000000009,0.0,53.9,107
2023-07-30,paracetamol,218.0,218.0,0.0,620.0000000000009,0.0,43.9,92
2023-07-31,paracetamol,434.0,434.0,0.0,3482.785714285715,3296.785714285714,70.7,152
2023-08-01,paracetamol,397.0,397.0,0.0,3085.785714285715,0.0,61.7,149
2023-08-02,paracetamol,220.0,220.0,0.0,2865.785714285715,0.0,42.4,79
2023-08-03,paracetamol,245.0,245.0,0.0,2620.785714285715,0.0,49.1,91
2023-08-04,paracetamol,168.0,168.0,0.0,2452.785714285715,0.0,34.0,51
2023-08-05,paracetamol,266.0,266.0,0.0,2186.785714285715,0.0,64.6,124
2023-08-06,paracetamol,223.0,223.0,0.0,1963.7857142857151,0.0,43.0,93
2023-08-07,paracetamol,216.0,216.0,0.0,1747.7857142857151,0.0,38.8,88
2023-08-08,paracetamol,258.0,258.0,0.0,1489.7857142857151,0.0,47.7,109
2023-08-09,paracetamol,295.0,295.0,0.0,1194.7857142857151,0.0,55.0,111
2023-08-10,paracetamol,237.0,237.0,0.0,957.7857142857151,0.0,43.5,80
2023-08-11,paracetamol,214.0,214.0,0.0,743.7857142857151,0.0,41.9,80
2023-08-12,paracetamol,269.0,269.0,0.0,474.78571428571513,0.0,49.6,116
2023-08-13,paracetamol,317.0,317.0,0.0,4059.9285714285725,3902.1428571428573,61.0,127
2023-08-14,paracetamol,193.0,193.0,0.0,3866.9285714285725,0.0,40.5,91
2023-08-15,paracetamol,223.0,223.0,0.0,3643.9285714285725,0.0,49.3,89
2023-08-16,paracetamol,297.0,297.0,0.0,3346.9285714285725,0.0,64.5,113
2023-08-17,paracetamol,192.0,192.0,0.0,3154.9285714285725,0.0,43.3,81
2023-08-18,paracetamol,192.0,192.0,0.0,2962.9285714285725,0.0,42.5,76
2023-08-19,paracetamol,233.0,233.0,0.0,2729.9285714285725,0.0,54.6,123
2023-08-20,paracetamol,240.0,240.0,0.0,2489.9285714285725,0.0,42.3,103
2023-08-21,paracetamol,248.0,248.0,0.0,2241.9285714285725,0.0,47.9,105
2023-08-22,paracetamol,334.0,334.0,0.0,1907.9285714285725,0.0,60.6,147
2023-08-23,paracetamol,255.0,255.0,0.0,1652.9285714285725,0.0,45.9,109
2023-08-24,paracetamol,393.0,393.0,0.0,1259.9285714285725,0.0,69.4,140
2023-08-25,paracetamol,201.0,201.0,0.0,1058.9285714285725,0.0,41.2,76
2023-08-26,paracetamol,394.0,394.0,0.0,664.9285714285725,0.0,71.4,161
2023-08-27,paracetamol,323.0,323.0,0.0,341.92857142857247,0.0,60.2,137
2023-08-28,paracetamol,320.0,320.0,0.0,3754.7857142857156,3732.857142857143,57.6,128
2023-08-29,paracetamol,391.0,391.0,0.0,3363.7857142857156,0.0,64.3,134
2023-08-30,paracetamol,373.0,373.0,0.0,2990.7857142857156,0.0,65.2,148
2023-08-31,paracetamol,188.0,188.0,0.0,2802.7857142857156,0.0,37.0,61
2023-09-01,paracetamol,129.0,129.0,0.0,2673.7857142857156,0.0,26.7,40
2023-09-02,paracetamol,213.0,213.0,0.0,2460.7857142857156,0.0,46.1,97
2023-09-03,paracetamol,156.0,156.0,0.0,2304.7857142857156,0.0,28.2,58
2023-09-04,paracetamol,207.0,207.0,0.0,2097.7857142857156,0.0,30.5,71
2023-09-05,paracetamol,155.0,155.0,0.0,1942.7857142857156,0.0,32.1,56
2023-09-06,paracetamol,189.0,189.0,0.0,1753.7857142857156,0.0,34.8,60
2023-09-07,paracetamol,187.0,187.0,0.0,1566.7857142857156,0.0,37.4,83
2023-09-08,paracetamol,158.0,158.0,0.0,1408.7857142857156,0.0,34.4,60
2023-09-09,paracetamol,198.0,198.0,0.0,5364.714285714287,4153.928571428572,46.6,94
2023-09-10,paracetamol,220.0,220.0,0.0,5144.714285714287,0.0,38.5,96
2023-09-11,paracetamol,172.0,172.0,0.0,4972.714285714287,0.0,37.9,80
2023-09-12,paracetamol,187.0,187.0,0.0,4785.714285714287,0.0,45.3,86
2023-09-13,paracetamol,157.0,157.0,0.0,4628.714285714287,0.0,41.7,76
2023-09-14,paracetamol,223.0,223.0,0.0,4405.714285714287,0.0,40.1,89
2023-09-15,paracetamol,343.0,343.0,0.0,4062.714285714287,0.0,61.8,136
2023-09-16,paracetamol,368.0,368.0,0.0,3694.714285714287,0.0,68.7,146
2023-09-17,paracetamol,409.0,409.0,0.0,3285.714285714287,0.0,71.9,158
2023-09-18,paracetamol,261.0,261.0,0.0,3024.714285714287,0.0,52.0,111
2023-09-19,paracetamol,220.0,220.0,0.0,2804.714285714287,0.0,51.2,113
2023-09-20,paracetamol,310.0,310.0,0.0,2494.714285714287,0.0,46.0,100
2023-09-21,paracetamol,256.0,256.0,0.0,2238.714285714287,0.0,44.1,82
2023-09-22,paracetamol,183.0,183.0,0.0,2055.714285714287,0.0,37.1,65
2023-09-23,paracetamol,322.0,322.0,0.0,1733.7142857142871,0.0,54.9,111
2023-09-24,paracetamol,350.0,350.0,0.0,1383.7142857142871,0.0,61.3,135
2023-09-25,paracetamol,227.0,227.0,0.0,1156.7142857142871,0.0,51.5,99
2023-09-26,paracetamol,199.0,199.0,0.0,957.7142857142871,0.0,38.1,69
2023-09-27,paracetamol,263.0,263.0,0.0,694.7142857142871,0.0,49.6,94
2023-09-28,paracetamol,188.0,188.0,0.0,506.71428571428714,0.0,38.0,60
2023-09-29,paracetamol,184.0,184.0,0.0,322.71428571428714,0.0,32.4,63
2023-09-30,paracetamol,191.0,191.0,0.0,4022.0714285714294,3890.3571428571427,27.6,61
2023-10-01,paracetamol,201.0,201.0,0.0,3821.0714285714294,0.0,44.2,70
